accommodation_id,name,type,address,city,country,postal_code,latitude,longitude,star_rating,amenities,room_types,check_in_time,check_out_time,cancellation_policy,pet_policy,parking_available,wifi_available,breakfast_included,gym_available,pool_available,spa_available,business_center,room_service,concierge_service,contact_phone,contact_email,images,description,created_at,updated_at
ACC431604,Resort Condo Albury,Condo,"3782 Broadway, Albury",Albury,Australia,31358,-26.265033,-60.636641,1,"[""Airport Shuttle"", ""Laundry Service"", ""Dry Cleaning"", ""Business Center"", ""Beach Access"", ""Parking"", ""Gym"", ""24/7 Front Desk"", ""Restaurant""]","[""Family Room"", ""Double Room"", ""Studio""]",14:00,11:00,Free cancellation,No pets allowed,False,True,False,False,False,False,True,True,True,+80-964-739-3463,info@resortcondoalbury.com,"[""https://example.com/images/resort_condo_albury_1.jpg"", ""https://example.com/images/resort_condo_albury_2.jpg"", ""https://example.com/images/resort_condo_albury_3.jpg""]","Experience luxury and comfort at Resort Condo Albury, located in the heart of Albury.",2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC351017,Resort Guesthouse Nîmes,Guesthouse,"6838 Elm St, Nîmes",Nîmes,France,87255,-30.133651,-64.242478,5,"[""Concierge"", ""Room Service"", ""Pool"", ""Laundry Service"", ""24/7 Front Desk"", ""Business Center"", ""Gym""]","[""Suite"", ""Twin Room"", ""Pool View Room"", ""Cabin"", ""Single Room""]",16:00,12:00,Free cancellation,Pets on request,True,False,False,True,True,True,True,False,False,+2-346-671-8238,info@resortguesthousenîmes.com,"[""https://example.com/images/resort_guesthouse_n\u00eemes_1.jpg"", ""https://example.com/images/resort_guesthouse_n\u00eemes_2.jpg"", ""https://example.com/images/resort_guesthouse_n\u00eemes_3.jpg""]",Immerse yourself in the culture of Nîmes while enjoying world-class facilities at Resort Guesthouse Nîmes.,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC729253,Resort Nishiki Palace,Resort,"8250 Oak St, Nishiki",Nishiki,Japan,51434,15.305909,-75.520104,2,"[""Spa"", ""Dry Cleaning"", ""Airport Shuttle"", ""Business Center"", ""Concierge"", ""Laundry Service"", ""Golf Course"", ""WiFi"", ""24/7 Front Desk"", ""Bar"", ""Restaurant"", ""Tennis Court"", ""Beach Access"", ""Gym""]","[""Family Room"", ""Standard Room"", ""Penthouse"", ""Garden View Room"", ""Cabin"", ""Deluxe Room"", ""Villa"", ""Ocean View Room""]",15:00,13:00,Non-refundable,Pet friendly,True,False,False,True,False,True,False,False,False,+62-657-539-1150,info@resortnishikipalace.com,"[""https://example.com/images/resort_nishiki_palace_1.jpg"", ""https://example.com/images/resort_nishiki_palace_2.jpg"", ""https://example.com/images/resort_nishiki_palace_3.jpg"", ""https://example.com/images/resort_nishiki_palace_4.jpg"", ""https://example.com/images/resort_nishiki_palace_5.jpg""]",Immerse yourself in the culture of Nishiki while enjoying world-class facilities at Resort Nishiki Palace.,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC933945,Resort Apartment Villeurbanne,Apartment,"6889 First Ave, Villeurbanne",Villeurbanne,France,54933,23.365968,-133.737233,3,"[""Parking"", ""Beach Access"", ""Pool"", ""Elevator"", ""24/7 Front Desk"", ""WiFi"", ""Spa"", ""Dry Cleaning"", ""Fitness Center"", ""Pet Friendly"", ""Concierge"", ""Room Service"", ""Golf Course""]","[""Garden View Room"", ""Suite"", ""City View Room"", ""Twin Room"", ""Pool View Room"", ""Family Room"", ""Villa"", ""Cabin""]",14:00,11:00,Non-refundable,Pet friendly,False,True,False,False,False,False,True,False,False,+7-113-445-6166,info@resortapartmentvilleurbanne.com,"[""https://example.com/images/resort_apartment_villeurbanne_1.jpg"", ""https://example.com/images/resort_apartment_villeurbanne_2.jpg"", ""https://example.com/images/resort_apartment_villeurbanne_3.jpg""]",Discover the perfect blend of modern amenities and traditional hospitality at Resort Apartment Villeurbanne.,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC417929,Villa Inn Cardiff,Inn,"408 First Ave, Cardiff",Cardiff,United Kingdom,15716,-28.853404,-37.359325,4,"[""Room Service"", ""Beach Access"", ""Fitness Center"", ""Bar"", ""24/7 Front Desk"", ""Tennis Court"", ""Restaurant"", ""Airport Shuttle"", ""Pool""]","[""Suite"", ""Standard Room"", ""City View Room"", ""Garden View Room"", ""Presidential Suite"", ""Single Room"", ""Double Room""]",15:00,13:00,Non-refundable,No pets allowed,True,False,True,False,True,True,True,True,True,+33-416-530-5631,info@villainncardiff.com,"[""https://example.com/images/villa_inn_cardiff_1.jpg"", ""https://example.com/images/villa_inn_cardiff_2.jpg""]","Your gateway to Cardiff, Villa Inn Cardiff offers exceptional service and stunning views.",2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC543600,Resort Condo Al Nahda,Condo,"7999 Pine St, Al Nahda",Al Nahda,United Arab Emirates,10389,67.009642,139.809332,4,"[""Pool"", ""Spa"", ""Pet Friendly"", ""Room Service"", ""Parking"", ""Concierge"", ""Airport Shuttle"", ""Business Center"", ""24/7 Front Desk"", ""Restaurant"", ""Elevator"", ""Fitness Center""]","[""City View Room"", ""Twin Room"", ""Pool View Room"", ""Studio"", ""Single Room"", ""Presidential Suite""]",15:00,13:00,Partial refund,Pet friendly,True,True,False,True,False,False,False,False,True,+43-576-542-7539,info@resortcondoalnahda.com,"[""https://example.com/images/resort_condo_al_nahda_1.jpg"", ""https://example.com/images/resort_condo_al_nahda_2.jpg"", ""https://example.com/images/resort_condo_al_nahda_3.jpg"", ""https://example.com/images/resort_condo_al_nahda_4.jpg"", ""https://example.com/images/resort_condo_al_nahda_5.jpg"", ""https://example.com/images/resort_condo_al_nahda_6.jpg""]",Discover the perfect blend of modern amenities and traditional hospitality at Resort Condo Al Nahda.,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC482164,Inn Lodge Jumeirah,Lodge,"611 Oak St, Jumeirah",Jumeirah,United Arab Emirates,69254,-43.105257,59.43166,1,"[""Golf Course"", ""Spa"", ""Restaurant"", ""Laundry Service"", ""Gym""]","[""Garden View Room"", ""Deluxe Room"", ""Studio""]",15:00,13:00,Free cancellation,Pet friendly,True,False,False,True,True,True,True,False,False,+2-771-589-1255,info@innlodgejumeirah.com,"[""https://example.com/images/inn_lodge_jumeirah_1.jpg"", ""https://example.com/images/inn_lodge_jumeirah_2.jpg"", ""https://example.com/images/inn_lodge_jumeirah_3.jpg"", ""https://example.com/images/inn_lodge_jumeirah_4.jpg"", ""https://example.com/images/inn_lodge_jumeirah_5.jpg""]","Experience luxury and comfort at Inn Lodge Jumeirah, located in the heart of Jumeirah.",2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC173164,Lodge Motel Dundee,Motel,"9320 First Ave, Dundee",Dundee,United Kingdom,77884,-8.472369,-111.692747,5,"[""Spa"", ""Dry Cleaning"", ""Elevator"", ""WiFi"", ""Room Service"", ""Laundry Service"", ""24/7 Front Desk"", ""Fitness Center"", ""Restaurant""]","[""Villa"", ""Pool View Room"", ""City View Room""]",16:00,12:00,Free cancellation,No pets allowed,False,False,False,False,False,True,False,True,False,+19-411-831-8368,info@lodgemoteldundee.com,"[""https://example.com/images/lodge_motel_dundee_1.jpg"", ""https://example.com/images/lodge_motel_dundee_2.jpg"", ""https://example.com/images/lodge_motel_dundee_3.jpg"", ""https://example.com/images/lodge_motel_dundee_4.jpg""]",Discover the perfect blend of modern amenities and traditional hospitality at Lodge Motel Dundee.,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC146163,Grand Chalet Kitchener,Chalet,"1474 Oak St, Kitchener",Kitchener,Canada,60013,59.975499,-32.348297,1,"[""Parking"", ""Bar"", ""Spa"", ""Restaurant"", ""Room Service"", ""Tennis Court"", ""Gym"", ""Pet Friendly"", ""Airport Shuttle"", ""Fitness Center"", ""24/7 Front Desk"", ""Dry Cleaning"", ""Concierge"", ""Business Center"", ""Elevator""]","[""Ocean View Room"", ""Twin Room"", ""Deluxe Room""]",14:00,13:00,Non-refundable,Pet friendly,True,True,False,True,True,False,True,True,False,+43-208-402-3964,info@grandchaletkitchener.com,"[""https://example.com/images/grand_chalet_kitchener_1.jpg"", ""https://example.com/images/grand_chalet_kitchener_2.jpg"", ""https://example.com/images/grand_chalet_kitchener_3.jpg"", ""https://example.com/images/grand_chalet_kitchener_4.jpg"", ""https://example.com/images/grand_chalet_kitchener_5.jpg"", ""https://example.com/images/grand_chalet_kitchener_6.jpg""]","Experience luxury and comfort at Grand Chalet Kitchener, located in the heart of Kitchener.",2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC359840,Lodge Motel Laval,Motel,"4914 Pine St, Laval",Laval,Canada,43202,-57.073069,102.746626,5,"[""Dry Cleaning"", ""Bar"", ""Laundry Service"", ""Spa"", ""Room Service"", ""24/7 Front Desk"", ""Pet Friendly"", ""Parking"", ""Business Center"", ""Beach Access"", ""Concierge"", ""WiFi""]","[""Penthouse"", ""Ocean View Room"", ""Twin Room"", ""Standard Room"", ""Pool View Room""]",15:00,11:00,Partial refund,Pet friendly,True,True,True,True,True,False,False,True,True,+36-294-254-4044,info@lodgemotellaval.com,"[""https://example.com/images/lodge_motel_laval_1.jpg"", ""https://example.com/images/lodge_motel_laval_2.jpg"", ""https://example.com/images/lodge_motel_laval_3.jpg"", ""https://example.com/images/lodge_motel_laval_4.jpg""]","Experience luxury and comfort at Lodge Motel Laval, located in the heart of Laval.",2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC380168,Villa Apartment Naperville,Apartment,"3374 Broadway, Naperville",Naperville,United States,84300,-33.711725,119.850652,4,"[""Bar"", ""Laundry Service"", ""Golf Course"", ""24/7 Front Desk"", ""Restaurant"", ""Pool"", ""Parking""]","[""Ocean View Room"", ""Standard Room"", ""Twin Room"", ""Family Room"", ""Presidential Suite"", ""Deluxe Room""]",16:00,12:00,Non-refundable,Pets on request,True,True,False,False,False,False,False,False,True,+82-905-267-8490,info@villaapartmentnaperville.com,"[""https://example.com/images/villa_apartment_naperville_1.jpg"", ""https://example.com/images/villa_apartment_naperville_2.jpg"", ""https://example.com/images/villa_apartment_naperville_3.jpg"", ""https://example.com/images/villa_apartment_naperville_4.jpg""]","Experience luxury and comfort at Villa Apartment Naperville, located in the heart of Naperville.",2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC286545,Resort Motel Newport,Motel,"2086 Park Ave, Newport",Newport,United Kingdom,22483,32.030595,54.861229,1,"[""Dry Cleaning"", ""Fitness Center"", ""Gym"", ""24/7 Front Desk"", ""Pool"", ""Tennis Court"", ""Spa"", ""Room Service""]","[""Villa"", ""Double Room"", ""Deluxe Room"", ""Suite"", ""Studio"", ""Pool View Room"", ""Standard Room""]",16:00,13:00,Non-refundable,Pets on request,False,True,False,True,True,False,False,True,True,+40-944-959-3964,info@resortmotelnewport.com,"[""https://example.com/images/resort_motel_newport_1.jpg"", ""https://example.com/images/resort_motel_newport_2.jpg"", ""https://example.com/images/resort_motel_newport_3.jpg"", ""https://example.com/images/resort_motel_newport_4.jpg""]","Your gateway to Newport, Resort Motel Newport offers exceptional service and stunning views.",2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC513043,Lodge Apartment Laval,Apartment,"5015 Oak St, Laval",Laval,Canada,69144,31.030041,-121.104606,5,"[""Tennis Court"", ""WiFi"", ""Concierge"", ""Bar"", ""Pet Friendly"", ""Elevator"", ""Golf Course"", ""Parking"", ""Dry Cleaning"", ""Gym"", ""Laundry Service"", ""Business Center"", ""Pool"", ""Airport Shuttle""]","[""Penthouse"", ""Standard Room"", ""Double Room"", ""Cabin"", ""Suite""]",14:00,13:00,Free cancellation,Pet friendly,True,True,False,False,False,True,False,True,True,+50-774-401-6154,info@lodgeapartmentlaval.com,"[""https://example.com/images/lodge_apartment_laval_1.jpg"", ""https://example.com/images/lodge_apartment_laval_2.jpg"", ""https://example.com/images/lodge_apartment_laval_3.jpg"", ""https://example.com/images/lodge_apartment_laval_4.jpg"", ""https://example.com/images/lodge_apartment_laval_5.jpg"", ""https://example.com/images/lodge_apartment_laval_6.jpg""]",Discover the perfect blend of modern amenities and traditional hospitality at Lodge Apartment Laval.,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC134983,Villa Guesthouse Wrexham,Guesthouse,"1393 Oak St, Wrexham",Wrexham,United Kingdom,64026,47.458642,124.402114,2,"[""Beach Access"", ""Bar"", ""Golf Course"", ""WiFi"", ""Business Center"", ""Elevator"", ""Concierge"", ""Laundry Service"", ""Airport Shuttle""]","[""Presidential Suite"", ""Pool View Room"", ""Studio"", ""Double Room"", ""City View Room"", ""Suite""]",14:00,12:00,Non-refundable,No pets allowed,True,False,False,False,True,False,False,True,True,+48-622-135-2985,info@villaguesthousewrexham.com,"[""https://example.com/images/villa_guesthouse_wrexham_1.jpg"", ""https://example.com/images/villa_guesthouse_wrexham_2.jpg""]","Experience luxury and comfort at Villa Guesthouse Wrexham, located in the heart of Wrexham.",2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC850593,Grand Hostel Mount Gambier,Hostel,"5028 Elm St, Mount Gambier",Mount Gambier,Australia,66453,-8.096925,-149.839376,4,"[""Concierge"", ""Laundry Service"", ""Parking"", ""Room Service"", ""24/7 Front Desk"", ""Pet Friendly"", ""Elevator"", ""Fitness Center"", ""Restaurant"", ""Dry Cleaning"", ""Tennis Court"", ""Gym"", ""Golf Course"", ""Beach Access""]","[""Suite"", ""Studio"", ""Pool View Room"", ""City View Room"", ""Ocean View Room"", ""Deluxe Room"", ""Family Room""]",14:00,12:00,Partial refund,Pet friendly,True,True,True,True,False,False,True,False,True,+7-556-226-2332,info@grandhostelmountgambier.com,"[""https://example.com/images/grand_hostel_mount_gambier_1.jpg"", ""https://example.com/images/grand_hostel_mount_gambier_2.jpg"", ""https://example.com/images/grand_hostel_mount_gambier_3.jpg"", ""https://example.com/images/grand_hostel_mount_gambier_4.jpg""]",Immerse yourself in the culture of Mount Gambier while enjoying world-class facilities at Grand Hostel Mount Gambier.,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC854980,Lodge Bed & Breakfast Dresden,Bed & Breakfast,"4770 Oak St, Dresden",Dresden,Germany,76232,-40.03585,95.66711,5,"[""Fitness Center"", ""Business Center"", ""Golf Course"", ""Beach Access"", ""Gym"", ""Tennis Court"", ""Restaurant"", ""Dry Cleaning""]","[""Standard Room"", ""City View Room"", ""Twin Room"", ""Studio"", ""Presidential Suite"", ""Suite"", ""Ocean View Room"", ""Pool View Room""]",15:00,11:00,Partial refund,Pet friendly,False,False,True,False,True,False,False,False,True,+84-394-308-7968,info@lodgebed&breakfastdresden.com,"[""https://example.com/images/lodge_bed_&_breakfast_dresden_1.jpg"", ""https://example.com/images/lodge_bed_&_breakfast_dresden_2.jpg"", ""https://example.com/images/lodge_bed_&_breakfast_dresden_3.jpg""]","Experience luxury and comfort at Lodge Bed & Breakfast Dresden, located in the heart of Dresden.",2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC757466,Grand Bed & Breakfast Atlanta,Bed & Breakfast,"6113 Broadway, Atlanta",Atlanta,United States,33727,33.800949,-84.341907,3,"[""Dry Cleaning"", ""Business Center"", ""Pet Friendly"", ""Gym"", ""Elevator"", ""Room Service"", ""Parking"", ""Fitness Center"", ""Restaurant"", ""Spa"", ""Airport Shuttle""]","[""Standard Room"", ""Single Room"", ""Ocean View Room"", ""Villa"", ""Twin Room""]",16:00,12:00,Partial refund,Pet friendly,False,False,False,True,False,True,True,True,True,+68-811-108-1099,info@grandbed&breakfastatlanta.com,"[""https://example.com/images/grand_bed_&_breakfast_atlanta_1.jpg"", ""https://example.com/images/grand_bed_&_breakfast_atlanta_2.jpg"", ""https://example.com/images/grand_bed_&_breakfast_atlanta_3.jpg"", ""https://example.com/images/grand_bed_&_breakfast_atlanta_4.jpg"", ""https://example.com/images/grand_bed_&_breakfast_atlanta_5.jpg"", ""https://example.com/images/grand_bed_&_breakfast_atlanta_6.jpg"", ""https://example.com/images/grand_bed_&_breakfast_atlanta_7.jpg""]",Immerse yourself in the culture of Atlanta while enjoying world-class facilities at Grand Bed & Breakfast Atlanta.,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC573074,Inn Hostel Stuttgart,Hostel,"5757 Broadway, Stuttgart",Stuttgart,Germany,59806,34.240809,-17.976826,4,"[""Restaurant"", ""24/7 Front Desk"", ""WiFi"", ""Golf Course"", ""Dry Cleaning"", ""Parking"", ""Tennis Court"", ""Beach Access"", ""Airport Shuttle"", ""Spa"", ""Elevator"", ""Business Center"", ""Bar"", ""Laundry Service"", ""Pet Friendly""]","[""Single Room"", ""Studio"", ""Villa""]",15:00,11:00,Non-refundable,Pet friendly,True,False,False,True,False,False,True,True,False,+11-332-232-7799,info@innhostelstuttgart.com,"[""https://example.com/images/inn_hostel_stuttgart_1.jpg"", ""https://example.com/images/inn_hostel_stuttgart_2.jpg"", ""https://example.com/images/inn_hostel_stuttgart_3.jpg"", ""https://example.com/images/inn_hostel_stuttgart_4.jpg""]",Discover the perfect blend of modern amenities and traditional hospitality at Inn Hostel Stuttgart.,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC503289,Plaza Guesthouse Ottawa,Guesthouse,"2680 Oak St, Ottawa",Ottawa,Canada,77966,34.357633,68.114848,2,"[""24/7 Front Desk"", ""Gym"", ""Concierge"", ""Tennis Court"", ""Beach Access"", ""Parking""]","[""Villa"", ""Deluxe Room"", ""Pool View Room"", ""Penthouse"", ""Twin Room"", ""Single Room"", ""City View Room""]",15:00,12:00,Partial refund,Pets on request,False,False,False,True,False,False,False,False,True,+13-885-945-5144,info@plazaguesthouseottawa.com,"[""https://example.com/images/plaza_guesthouse_ottawa_1.jpg"", ""https://example.com/images/plaza_guesthouse_ottawa_2.jpg"", ""https://example.com/images/plaza_guesthouse_ottawa_3.jpg"", ""https://example.com/images/plaza_guesthouse_ottawa_4.jpg""]","Your gateway to Ottawa, Plaza Guesthouse Ottawa offers exceptional service and stunning views.",2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
ACC408072,Royal Villa Cardiff,Villa,"7567 Park Ave, Cardiff",Cardiff,United Kingdom,82390,-47.318162,-20.747217,3,"[""Spa"", ""Fitness Center"", ""Parking"", ""Golf Course"", ""Bar"", ""Concierge""]","[""Studio"", ""Family Room"", ""Presidential Suite"", ""Penthouse""]",16:00,11:00,Non-refundable,Pets on request,False,False,True,True,False,True,False,True,True,+96-503-589-6780,info@royalvillacardiff.com,"[""https://example.com/images/royal_villa_cardiff_1.jpg"", ""https://example.com/images/royal_villa_cardiff_2.jpg"", ""https://example.com/images/royal_villa_cardiff_3.jpg""]","Experience luxury and comfort at Royal Villa Cardiff, located in the heart of Cardiff.",2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
