flight_id,flight_number,airline,aircraft_type,departure_airport,arrival_airport,departure_time,arrival_time,duration_minutes,available_seats,seat_configuration,price_economy,price_business,price_first,meal_service,baggage_allowance,layovers,status,created_at,updated_at
FL504096,XX3954,Iberia,Airbus A380,LHR,GEE,2026-08-29T17:53:57Z,2026-08-29T19:25:57Z,92,393,2-4-2,1595,4402,10201,Full Meal,32kg,1 Stop,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL865423,SQ5745,Singapore Airlines,Embraer E-Jet,GIO,AL ,2025-12-03T22:08:57Z,2025-12-04T00:27:57Z,139,63,2-3-2,1189,4049,6862,Full Meal,23kg,1 Stop,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL250488,AF3423,Air France,Airbus A330,YWG,KUS,2025-10-09T06:23:57Z,2025-10-09T10:14:57Z,231,88,3-3-3,1399,4219,8773,Special Diet,Extra Baggage,1 Stop,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL755739,AF5809,Air France,ATR 72,GRE,GIN,2025-09-30T04:53:57Z,2025-10-01T02:59:57Z,1326,226,2-2-2,512,1869,3375,Full Meal,23kg,Direct,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL711435,XX8598,Qantas,Boeing 737,TEN,THO,2026-01-26T14:23:57Z,2026-01-26T16:56:57Z,153,289,1-2-1,688,1811,4309,Full Meal,No Baggage,Direct,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL421289,XX9582,Korean Air,Airbus A380,LON,TOW,2025-10-13T03:23:57Z,2025-10-13T22:45:57Z,1162,134,2-2,594,1976,4302,Full Meal,32kg,1 Stop,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL409050,XX9662,Qantas,Airbus A330,BAN,AL ,2026-03-26T10:38:57Z,2026-03-27T08:09:57Z,1291,312,2-2,1613,5651,8401,Special Diet,Extra Baggage,3+ Stops,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL980417,QR3728,Qatar Airways,Airbus A330,VIC,LPL,2026-07-16T03:23:57Z,2026-07-16T20:52:57Z,1049,300,3-3-3,1703,5733,13492,Special Diet,No Baggage,1 Stop,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL522598,BA8876,British Airways,Bombardier CRJ,FOR,ESS,2026-08-13T21:08:57Z,2026-08-14T00:19:57Z,191,308,3-4-3,1776,7102,9008,Special Diet,Extra Baggage,3+ Stops,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL230241,XX2071,All Nippon Airways,Boeing 757,LEE,DUI,2026-01-02T23:53:57Z,2026-01-03T13:18:57Z,805,118,2-3-2,1070,4227,6680,Special Diet,23kg,Direct,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL118800,AF2917,Air France,Airbus A350,BUN,DUN,2026-06-24T12:38:57Z,2026-06-25T06:36:57Z,1078,69,2-3-2,1219,4089,7354,No Meal,23kg,3+ Stops,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL981362,SQ5210,Singapore Airlines,Bombardier CRJ,JUM,TOL,2026-03-30T12:53:57Z,2026-03-31T03:11:57Z,858,111,3-3,1487,3866,10365,Full Meal,23kg,2 Stops,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL961892,AF8200,Air France,Airbus A330,YAS,NEW,2026-08-13T06:53:57Z,2026-08-13T08:02:57Z,69,224,3-3,1796,5935,14105,Full Meal,Extra Baggage,Direct,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL337189,CX9286,Cathay Pacific,Bombardier CRJ,AL ,JFK,2025-10-10T16:53:57Z,2025-10-11T09:57:57Z,1024,141,3-3-3,1559,4903,11795,Full Meal,No Baggage,2 Stops,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL439313,XX3180,Iberia,Bombardier CRJ,AL ,SYD,2026-01-19T14:23:57Z,2026-01-20T12:21:57Z,1318,400,3-4-3,1943,7380,11391,Special Diet,23kg,2 Stops,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL405305,XX2428,Air Canada,Boeing 787,VER,HEI,2026-05-27T23:38:57Z,2026-05-28T20:07:57Z,1229,228,3-3,1434,4548,8123,Snack,32kg,3+ Stops,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL634094,XX2273,Aeromexico,Boeing 757,LPL,ARG,2026-04-29T00:38:57Z,2026-04-29T23:04:57Z,1346,305,2-2,217,847,1589,Full Meal,32kg,3+ Stops,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL769685,XX7742,Etihad Airways,Boeing 737,ALL,MAN,2026-01-09T02:38:57Z,2026-01-09T19:23:57Z,1005,312,3-3,482,1865,3002,Full Meal,23kg,Direct,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL601490,KL3963,KLM Royal Dutch Airlines,Boeing 737,ATL,RIC,2025-10-26T06:23:57Z,2025-10-26T19:24:57Z,781,62,2-4-2,457,1144,3144,No Meal,32kg,2 Stops,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL304571,UA4726,United Airlines,Airbus A350,MON,LEE,2026-01-30T09:53:57Z,2026-01-30T13:26:57Z,213,275,2-3-2,1927,4858,12457,Special Diet,No Baggage,2 Stops,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL768735,AF2775,Air France,Boeing 737,YOW,BÉZ,2026-09-02T12:38:57Z,2026-09-03T03:46:57Z,908,388,3-3,1240,3485,8136,Special Diet,32kg,3+ Stops,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL962949,XX9696,LATAM Airlines,Boeing 787,NCE,ROC,2026-02-23T05:53:57Z,2026-02-23T18:46:57Z,773,71,3-4-3,1741,4784,9694,Full Meal,32kg,1 Stop,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL750594,KL4848,KLM Royal Dutch Airlines,Boeing 777,POI,YAS,2026-07-15T03:53:57Z,2026-07-15T11:53:57Z,480,113,1-2-1,448,1708,3066,Special Diet,No Baggage,1 Stop,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL982230,EK6940,Emirates,Boeing 787,GRE,CTS,2026-04-11T04:23:57Z,2026-04-11T10:58:57Z,395,257,2-3-2,1987,5883,10268,Full Meal,Extra Baggage,1 Stop,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL324144,QR6957,Qatar Airways,Boeing 787,LET,MUC,2026-03-21T14:38:57Z,2026-03-22T02:35:57Z,717,378,3-3,545,1433,2960,Special Diet,Extra Baggage,Direct,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL164784,CX1903,Cathay Pacific,Boeing 757,THO,ERI,2026-05-08T14:23:57Z,2026-05-09T02:02:57Z,699,387,3-3-3,1770,5587,13282,Snack,32kg,Direct,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL932191,XX2553,Korean Air,Airbus A320,ARG,PER,2025-10-09T00:23:57Z,2025-10-09T22:13:57Z,1310,58,2-4-2,232,814,1659,Snack,No Baggage,Direct,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL694624,QR6626,Qatar Airways,Airbus A320,NIS,AL ,2025-12-01T06:08:57Z,2025-12-01T19:10:57Z,782,188,1-2-1,882,3255,5318,Special Diet,No Baggage,3+ Stops,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL891413,QR4887,Qatar Airways,Bombardier CRJ,BFS,BOD,2026-01-17T14:38:57Z,2026-01-17T23:57:57Z,559,277,3-3,1454,4206,8720,Full Meal,Extra Baggage,3+ Stops,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL447234,XX6409,WestJet,Boeing 777,ARA,RIC,2026-02-04T08:23:57Z,2026-02-04T14:19:57Z,356,214,2-4-2,1074,3486,8567,No Meal,Extra Baggage,3+ Stops,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL393226,KL4410,KLM Royal Dutch Airlines,Embraer E-Jet,MAR,GIN,2026-01-25T12:23:57Z,2026-01-26T11:16:57Z,1373,172,3-3-3,1068,3344,5867,Full Meal,32kg,3+ Stops,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL372309,XX8994,Virgin Atlantic,Boeing 737,AL ,ANG,2026-07-19T20:38:57Z,2026-07-20T03:30:57Z,412,358,2-2,1668,6015,11016,Special Diet,32kg,1 Stop,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL438089,XX5734,Saudia,Embraer E-Jet,VIL,ADL,2026-02-15T14:08:57Z,2026-02-16T13:37:57Z,1409,212,1-2-1,1140,3837,8024,No Meal,23kg,Direct,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL834343,XX7768,Saudia,Airbus A350,NAM,CNS,2026-04-24T13:53:57Z,2026-04-25T03:43:57Z,830,263,3-4-3,444,1502,2697,Snack,No Baggage,1 Stop,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL936713,XX8059,Alitalia,Boeing 737,ATH,KAR,2026-04-03T06:53:57Z,2026-04-04T00:55:57Z,1082,157,3-3-3,1276,3492,6571,Full Meal,No Baggage,2 Stops,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL450272,XX3665,Alitalia,Bombardier CRJ,NEW,AL ,2026-09-14T14:08:57Z,2026-09-14T21:56:57Z,468,99,2-3-2,1800,4973,11904,Full Meal,32kg,2 Stops,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL775504,XX4274,Virgin Atlantic,Boeing 757,CHE,BOD,2025-10-07T09:53:57Z,2025-10-07T20:12:57Z,619,399,1-2-1,915,2662,4768,Snack,Extra Baggage,1 Stop,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL128159,XX5477,Saudia,Airbus A350,DRE,LYS,2026-01-07T10:23:57Z,2026-01-08T02:48:57Z,985,342,1-2-1,439,1568,2490,Special Diet,23kg,2 Stops,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL522322,EK2414,Emirates,Boeing 787,AL ,YYZ,2026-07-11T18:08:57Z,2026-07-12T09:25:57Z,917,114,1-2-1,208,564,1215,No Meal,Extra Baggage,3+ Stops,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL585363,XX8399,Scandinavian Airlines,Airbus A380,DAI,COL,2025-10-28T19:23:57Z,2025-10-29T05:31:57Z,608,185,1-2-1,664,2210,5171,Special Diet,32kg,Direct,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL344013,CX9431,Cathay Pacific,Airbus A330,KUS,ST.,2026-05-01T17:38:57Z,2026-05-02T09:00:57Z,922,232,2-4-2,408,1271,2567,No Meal,32kg,2 Stops,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL324583,XX4922,LATAM Airlines,Boeing 757,FRE,EDI,2026-09-22T00:08:57Z,2026-09-22T15:00:57Z,892,371,3-3,794,2716,6088,Special Diet,No Baggage,1 Stop,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL245728,XX7755,Scandinavian Airlines,Airbus A350,BHX,FRE,2026-06-14T11:53:57Z,2026-06-15T07:38:57Z,1185,136,2-4-2,1822,6071,9827,No Meal,No Baggage,3+ Stops,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL465675,XX6064,Japan Airlines,Boeing 737,LET,BÉZ,2025-09-21T13:23:57Z,2025-09-22T02:32:57Z,789,175,3-4-3,1409,3590,8780,Full Meal,No Baggage,2 Stops,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL414727,EK6425,Emirates,ATR 72,GRE,ALL,2026-06-09T11:23:57Z,2026-06-09T13:50:57Z,147,177,3-3-3,1338,4639,9472,No Meal,No Baggage,Direct,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL502129,AF9411,Air France,Boeing 777,VIL,MAN,2026-01-30T20:53:57Z,2026-01-31T19:59:57Z,1386,394,2-3-2,1762,6882,13671,Snack,Extra Baggage,Direct,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL759175,KL4083,KLM Royal Dutch Airlines,Boeing 747,STR,LIW,2026-07-07T10:38:57Z,2026-07-08T06:02:57Z,1164,136,2-2,1534,4961,9467,Full Meal,Extra Baggage,2 Stops,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL206489,XX8262,All Nippon Airways,Bombardier CRJ,NEW,LIW,2026-09-09T10:23:57Z,2026-09-10T01:10:57Z,887,208,1-2-1,658,1926,3871,Snack,32kg,2 Stops,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL686076,DL7432,Delta Air Lines,ATR 72,TOO,YUL,2026-06-02T22:08:57Z,2026-06-03T20:29:57Z,1341,287,2-2,1778,6279,14044,No Meal,23kg,3+ Stops,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL724073,KL2022,KLM Royal Dutch Airlines,Bombardier CRJ,YEG,ROP,2025-09-24T18:23:57Z,2025-09-25T06:52:57Z,749,253,2-4-2,378,1074,2096,Full Meal,23kg,3+ Stops,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL110478,AF2904,Air France,Boeing 777,SWA,AL ,2026-08-09T22:08:57Z,2026-08-10T09:41:57Z,693,392,3-3-3,936,3015,7398,No Meal,23kg,2 Stops,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL730764,WN4210,Southwest Airlines,Embraer E-Jet,LPL,NIS,2026-07-16T00:08:57Z,2026-07-16T09:23:57Z,555,135,1-2-1,1976,7718,10432,No Meal,No Baggage,Direct,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL122312,XX5498,Etihad Airways,Bombardier CRJ,VIC,WOL,2026-01-10T06:08:57Z,2026-01-10T10:41:57Z,273,297,2-2-2,1668,6645,10194,Full Meal,Extra Baggage,Direct,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL720360,WN7572,Southwest Airlines,Boeing 787,REG,LYS,2026-02-14T18:38:57Z,2026-02-15T12:29:57Z,1071,142,2-4-2,952,3524,6085,Special Diet,23kg,3+ Stops,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL755936,XX2163,WestJet,Airbus A350,SAI,YVR,2026-08-09T23:23:57Z,2026-08-10T10:32:57Z,669,240,1-2-1,406,1103,2352,Snack,23kg,2 Stops,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL973337,XX8900,Iberia,Boeing 777,AUG,DOW,2025-12-03T15:08:57Z,2025-12-03T20:14:57Z,306,372,2-4-2,440,1404,2514,Special Diet,Extra Baggage,2 Stops,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL311335,XX2402,WestJet,Airbus A350,LIS,HAM,2026-04-10T12:23:57Z,2026-04-10T18:55:57Z,392,76,2-4-2,1843,6939,13597,Snack,32kg,Direct,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL537427,XX1818,Air Canada,Airbus A330,MON,AL ,2026-07-12T10:53:57Z,2026-07-13T10:19:57Z,1406,113,3-4-3,1501,4679,7705,Special Diet,No Baggage,1 Stop,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL408829,XX2207,Turkish Airlines,Bombardier CRJ,ALL,YWG,2026-08-12T01:23:57Z,2026-08-12T14:48:57Z,805,232,3-3-3,321,1029,1687,Full Meal,No Baggage,1 Stop,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL522968,LH3066,Lufthansa,Boeing 777,POR,SHI,2025-12-04T15:08:57Z,2025-12-05T05:12:57Z,844,296,2-3-2,1821,6165,12476,Full Meal,Extra Baggage,Direct,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL670209,XX6946,Thai Airways,Airbus A330,DUS,HAK,2026-03-21T01:38:57Z,2026-03-21T23:20:57Z,1302,60,2-2,1792,5493,8976,Special Diet,Extra Baggage,2 Stops,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL910576,SQ6308,Singapore Airlines,Airbus A380,DEI,ST.,2026-07-23T12:53:57Z,2026-07-24T09:24:57Z,1231,309,3-3-3,946,3719,6819,Snack,23kg,3+ Stops,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL768258,XX4059,Scandinavian Airlines,Boeing 787,VER,JAC,2026-08-19T17:23:57Z,2026-08-20T04:48:57Z,685,387,3-3,1022,3468,5522,Full Meal,No Baggage,3+ Stops,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL236395,XX2751,Aeromexico,Bombardier CRJ,TOO,AUS,2026-04-19T20:38:57Z,2026-04-20T13:02:57Z,984,273,1-2-1,1338,3935,7440,Special Diet,23kg,Direct,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL280604,EK4301,Emirates,Airbus A330,SAI,NUR,2026-03-05T11:23:57Z,2026-03-05T21:35:57Z,612,172,1-2-1,276,803,1564,Snack,No Baggage,Direct,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL420181,XX9180,Korean Air,Airbus A380,ARG,MUR,2025-09-30T06:38:57Z,2025-09-30T20:19:57Z,821,117,2-3-2,1141,3239,7690,Snack,32kg,1 Stop,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL402528,AF7119,Air France,ATR 72,LA ,COL,2025-09-23T23:08:57Z,2025-09-24T13:56:57Z,888,175,2-3-2,762,2788,4776,Snack,No Baggage,Direct,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL152779,XX8100,Saudia,Boeing 787,NAP,HAR,2026-06-05T10:53:57Z,2026-06-05T20:45:57Z,592,382,3-4-3,900,2648,5796,Snack,32kg,2 Stops,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL596106,BA7498,British Airways,Airbus A350,GAT,SAN,2026-09-07T02:38:57Z,2026-09-07T04:58:57Z,140,192,2-4-2,1046,2732,6943,Full Meal,23kg,2 Stops,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL499309,XX2659,Turkish Airlines,Boeing 787,DAI,YVR,2025-12-02T10:08:57Z,2025-12-03T03:39:57Z,1051,113,2-4-2,872,3258,5073,Snack,Extra Baggage,Direct,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL938445,XX7605,Qantas,Airbus A330,FRE,LYS,2026-04-07T23:53:57Z,2026-04-08T13:32:57Z,819,376,2-3-2,1859,4801,11585,No Meal,32kg,1 Stop,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL114595,XX1119,Aeromexico,Boeing 737,FRE,NAP,2025-10-28T03:53:57Z,2025-10-28T19:42:57Z,949,346,3-3-3,1766,6465,9142,Full Meal,23kg,3+ Stops,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL664993,XX7933,Turkish Airlines,Airbus A350,NEW,TOO,2026-01-03T16:53:57Z,2026-01-04T04:14:57Z,681,102,1-2-1,1867,6932,12759,No Meal,Extra Baggage,1 Stop,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL197761,XX7836,Air Canada,Boeing 777,BÉZ,LPL,2025-12-17T01:23:57Z,2025-12-17T23:21:57Z,1318,311,2-4-2,1625,6176,11354,Full Meal,Extra Baggage,1 Stop,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL318716,CX7622,Cathay Pacific,Airbus A350,LAX,TOU,2025-10-17T11:53:57Z,2025-10-17T22:57:57Z,664,382,2-3-2,1758,5245,12302,Full Meal,Extra Baggage,2 Stops,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL191976,XX3045,Etihad Airways,Boeing 747,TAL,GAT,2026-03-28T20:38:57Z,2026-03-29T04:25:57Z,467,142,2-2,1061,3939,7808,No Meal,23kg,2 Stops,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL183883,QR3145,Qatar Airways,Airbus A320,YUL,SAI,2026-07-17T03:38:57Z,2026-07-17T18:08:57Z,870,242,2-2-2,590,2342,3121,No Meal,No Baggage,Direct,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL632364,XX8991,Alitalia,Bombardier CRJ,LIS,VAL,2026-05-22T06:38:57Z,2026-05-23T02:09:57Z,1171,208,3-3,1262,3896,6701,Full Meal,32kg,1 Stop,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL101559,XX4754,Iberia,Boeing 737,EDI,MAN,2026-03-16T04:53:57Z,2026-03-17T01:02:57Z,1209,195,1-2-1,1691,4354,9713,No Meal,32kg,3+ Stops,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL502133,XX8096,WestJet,Airbus A350,YAS,BHX,2025-12-23T22:38:57Z,2025-12-24T18:25:57Z,1187,285,3-4-3,1085,2965,7023,Special Diet,32kg,3+ Stops,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL689370,XX5768,Iberia,Boeing 747,BOU,JOL,2025-11-18T01:38:57Z,2025-11-18T11:07:57Z,569,366,2-3-2,651,2414,4105,Snack,23kg,2 Stops,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL305425,XX2393,Scandinavian Airlines,Airbus A350,MAN,CDG,2025-09-27T09:38:57Z,2025-09-28T00:04:57Z,866,73,2-3-2,577,1538,3049,No Meal,32kg,3+ Stops,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL895120,XX8926,Japan Airlines,Airbus A320,WHY,EDI,2026-01-14T06:08:57Z,2026-01-14T13:54:57Z,466,115,3-4-3,334,1302,2287,No Meal,No Baggage,2 Stops,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL910043,EK3911,Emirates,Bombardier CRJ,NUR,MOU,2026-05-16T16:53:57Z,2026-05-17T14:43:57Z,1310,114,3-3-3,1406,5283,8040,Snack,No Baggage,1 Stop,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL573958,XX8625,Air Canada,Airbus A350,YWG,GIN,2026-07-18T12:23:57Z,2026-07-18T23:38:57Z,675,58,2-2-2,1332,3706,7425,No Meal,Extra Baggage,1 Stop,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL668530,XX8188,Scandinavian Airlines,Airbus A380,SAA,BÉZ,2025-11-02T05:08:57Z,2025-11-02T14:26:57Z,558,185,1-2-1,1454,4112,11236,No Meal,32kg,3+ Stops,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL266460,XX2632,Etihad Airways,Boeing 737,AJM,SAC,2025-11-26T14:53:57Z,2025-11-26T16:25:57Z,92,387,3-3-3,908,2900,6953,No Meal,32kg,1 Stop,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL615459,XX4619,Thai Airways,Boeing 757,PER,TAL,2026-08-08T20:08:57Z,2026-08-08T23:58:57Z,230,283,3-4-3,1845,6596,11118,Special Diet,32kg,Direct,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL923314,XX9162,Japan Airlines,Boeing 787,BOU,MUC,2026-04-28T23:23:57Z,2026-04-29T02:18:57Z,175,371,3-4-3,1220,4771,9203,No Meal,Extra Baggage,Direct,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL780940,XX8498,Turkish Airlines,Airbus A320,LIW,ROC,2026-09-11T12:08:57Z,2026-09-12T11:34:57Z,1406,325,2-2-2,855,2874,6162,No Meal,23kg,Direct,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL545791,XX4876,Etihad Airways,Airbus A350,ARG,MEL,2025-09-25T15:53:57Z,2025-09-25T17:30:57Z,97,390,2-2,264,810,1658,No Meal,No Baggage,1 Stop,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL777410,UA5937,United Airlines,Airbus A380,LA ,DOT,2026-01-13T06:53:57Z,2026-01-13T10:55:57Z,242,383,2-2-2,1962,5740,13316,Special Diet,Extra Baggage,1 Stop,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL964924,AF6458,Air France,Boeing 737,LEI,LON,2025-12-20T18:08:57Z,2025-12-21T12:46:57Z,1118,286,3-3,378,1464,2700,Special Diet,23kg,1 Stop,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL749053,XX1466,Iberia,Airbus A320,BRA,MEL,2026-05-24T00:23:57Z,2026-05-24T13:02:57Z,759,300,2-3-2,246,695,1900,Snack,23kg,1 Stop,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL900125,WN2767,Southwest Airlines,ATR 72,CTS,SAA,2025-12-15T20:38:57Z,2025-12-16T05:17:57Z,519,262,2-4-2,1297,3834,9551,Snack,Extra Baggage,Direct,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL336053,XX7491,Virgin Atlantic,Airbus A330,TAM,DOW,2026-08-21T18:53:57Z,2026-08-22T03:04:57Z,491,143,3-3,487,1505,2980,No Meal,32kg,Direct,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL384343,AF1671,Air France,Boeing 757,MEL,NAK,2025-11-01T19:53:57Z,2025-11-02T00:29:57Z,276,320,2-3-2,1221,3096,7308,Full Meal,23kg,Direct,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL179211,XX1055,Thai Airways,Airbus A330,MAN,AL ,2025-09-21T20:23:57Z,2025-09-22T18:34:57Z,1331,120,3-4-3,1683,5644,12390,No Meal,23kg,Direct,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL178589,LH7560,Lufthansa,Boeing 787,AL ,GRE,2026-02-23T17:53:57Z,2026-02-24T16:20:57Z,1347,81,3-3,1381,4372,8181,Special Diet,No Baggage,3+ Stops,Boarding,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL867134,XX5633,Virgin Atlantic,Airbus A320,ABE,AL ,2025-10-03T08:23:57Z,2025-10-04T02:37:57Z,1094,151,3-4-3,773,2029,6145,Full Meal,No Baggage,2 Stops,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL783889,XX7247,Etihad Airways,Embraer E-Jet,HIG,AL ,2025-09-27T00:38:57Z,2025-09-27T12:06:57Z,688,144,3-3-3,1839,6504,10519,No Meal,No Baggage,2 Stops,On Time,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL435422,AF7760,Air France,Airbus A320,HAK,BUF,2025-11-25T14:08:57Z,2025-11-26T09:38:57Z,1170,386,2-2-2,381,1125,2403,Full Meal,32kg,2 Stops,Delayed,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL929330,XX2142,All Nippon Airways,Boeing 777,LET,SHI,2026-06-17T06:53:57Z,2026-06-17T10:41:57Z,228,148,3-3,399,1237,2277,Snack,32kg,Direct,Cancelled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
FL288383,XX8538,LATAM Airlines,Boeing 777,GAT,DOT,2026-04-20T10:08:57Z,2026-04-20T18:46:57Z,518,235,3-4-3,1760,4575,11885,Full Meal,No Baggage,2 Stops,Scheduled,2025-09-21T08:53:57Z,2025-09-21T08:53:57Z
